Folder,Count,Vendi (clip-L-14-padding),Dissimilarity (clip-L-14-padding),Std (clip-L-14-padding),Vendi (clip-L-14-crop),Dissimilarity (clip-L-14-crop),Std (clip-L-14-crop),Vendi (convnextv2-l-resize),Dissimilarity (convnextv2-l-resize),Std (convnextv2-l-resize),Vendi (clip-L-14-resize),Dissimilarity (clip-L-14-resize),Std (clip-L-14-resize),Vendi (dinov2-l-fb-resize),Dissimilarity (dinov2-l-fb-resize),Std (dinov2-l-fb-resize),Vendi (dinov2-l-fb-crop),Dissimilarity (dinov2-l-fb-crop),Std (dinov2-l-fb-crop),Vendi (dinov2-l-fb-padding),Dissimilarity (dinov2-l-fb-padding),Std (dinov2-l-fb-padding),Vendi (vgg19-gram-resize),Dissimilarity (vgg19-gram-resize),Std (vgg19-gram-resize),Vendi (convnextv2-l-padding),Dissimilarity (convnextv2-l-padding),Std (convnextv2-l-padding),Vendi (convnextv2-l-crop),Dissimilarity (convnextv2-l-crop),Std (convnextv2-l-crop)
n01667778,1000,8.102423667907715,0.3170275092124939,11.88187026977539,8.03473949432373,0.3141934871673584,12.045825004577637,13.825797080993652,0.4185047149658203,12.869754791259766,8.144033432006836,0.31703096628189087,12.120675086975098,15.173657417297363,0.5820071697235107,35.74884033203125,14.790421485900879,0.5875234603881836,35.93208312988281,16.58807945251465,0.5947628617286682,36.213462829589844,6.258419513702393,0.2767710089683532,14.733534812927246,12.312915802001953,0.39544200897216797,12.926493644714355,13.264134407043457,0.409909725189209,12.837447166442871
n01582220,1300,8.018527030944824,0.3168017268180847,11.824793815612793,7.6285810470581055,0.30850738286972046,11.784955978393555,3.575265407562256,0.1948583722114563,7.384754657745361,8.015189170837402,0.3169974684715271,11.957747459411621,13.339132308959961,0.5823163986206055,35.720924377441406,12.612748146057129,0.576257586479187,35.53938293457031,14.527332305908203,0.5885818600654602,35.94758605957031,,,,3.3798904418945312,0.1894022822380066,7.514594554901123,3.3062777519226074,0.18323677778244019,7.139859676361084
n01582220,100,6.113715648651123,0.31177765130996704,11.810015678405762,5.900096416473389,0.30447113513946533,11.77347183227539,3.038851737976074,0.19453394412994385,7.524388790130615,5.962000846862793,0.3073686957359314,11.84230899810791,9.53608512878418,0.5756970643997192,35.673484802246094,8.390976905822754,0.5744217038154602,35.61899185180664,11.682703018188477,0.6164426803588867,36.869407653808594,4.561548233032227,0.2639402747154236,16.696489334106445,2.7354605197906494,0.17336827516555786,7.095633029937744,2.8220467567443848,0.1775761842727661,6.921846389770508
n01582220,500,7.492937088012695,0.3124192953109741,11.749788284301758,7.3477253913879395,0.30942636728286743,11.802929878234863,3.3565874099731445,0.19051164388656616,7.278128623962402,7.688801288604736,0.31636226177215576,11.946342468261719,11.512210845947266,0.5744317770004272,35.51184844970703,11.875990867614746,0.5797266364097595,35.660587310791016,12.968207359313965,0.584364652633667,35.85944366455078,5.171867847442627,0.2561463117599487,16.077838897705078,3.300995349884033,0.19012045860290527,7.509708881378174,3.2437093257904053,0.18384778499603271,7.067124843597412
n01582220,1000,7.840505599975586,0.3147006034851074,11.785725593566895,7.557104587554932,0.308296799659729,11.780352592468262,3.5588104724884033,0.1947932243347168,7.357054233551025,8.065723419189453,0.31970828771591187,12.006085395812988,13.157569885253906,0.5855700969696045,35.82032775878906,12.25438117980957,0.5734704732894897,35.45814514160156,14.2660551071167,0.5879037380218506,35.93242645263672,5.513969421386719,0.26135915517807,16.07036590576172,3.3841464519500732,0.19119656085968018,7.5773844718933105,3.2947182655334473,0.18398737907409668,7.158267021179199
n01798484,1300,6.817368984222412,0.28574687242507935,11.359503746032715,6.919480323791504,0.28755587339401245,11.590209007263184,2.901804208755493,0.18912065029144287,8.12197494506836,6.912703514099121,0.2882634401321411,11.610787391662598,5.091461658477783,0.3243694305419922,26.747364044189453,4.959710121154785,0.3213768005371094,26.637025833129883,5.383524417877197,0.33151984214782715,27.130207061767578,,,,2.792465925216675,0.18493807315826416,8.057353973388672,2.9168553352355957,0.19183248281478882,8.25910758972168
n01798484,100,5.1402459144592285,0.27720385789871216,11.24425983428955,5.38712215423584,0.2830814719200134,11.593420028686523,2.717437982559204,0.20179474353790283,8.206744194030762,5.528233051300049,0.29313910007476807,11.73254108428955,3.7849528789520264,0.32348644733428955,26.84988784790039,3.767127513885498,0.3079374432563782,26.205156326293945,4.158000469207764,0.3433196544647217,27.74571418762207,3.3216392993927,0.1976162791252136,11.566954612731934,2.456176280975342,0.18485033512115479,8.067740440368652,2.6205663681030273,0.20302534103393555,8.26302719116211
n01798484,500,6.395885467529297,0.28209125995635986,11.296711921691895,6.657625198364258,0.2882777452468872,11.615309715270996,2.6361899375915527,0.1728886365890503,7.568564414978027,6.5165486335754395,0.2854169011116028,11.563546180725098,4.684445381164551,0.3135921359062195,26.33061408996582,4.794371128082275,0.33178895711898804,27.091360092163086,5.246281623840332,0.34674185514450073,27.727455139160156,3.9784493446350098,0.2077274918556213,10.80482292175293,2.720677137374878,0.18847602605819702,8.344598770141602,2.814028024673462,0.18983185291290283,8.329582214355469
n01798484,1000,6.804184913635254,0.28735214471817017,11.389010429382324,6.859861850738525,0.28748273849487305,11.59007740020752,2.855113983154297,0.1859753131866455,8.056068420410156,6.951577186584473,0.29087144136428833,11.661216735839844,5.0823211669921875,0.3246511220932007,26.76209259033203,4.9354352951049805,0.32526499032974243,26.79965591430664,5.454686641693115,0.3395952582359314,27.457168579101562,4.161566734313965,0.2098780274391174,10.997599601745604,2.799274444580078,0.18610936403274536,8.084707260131836,2.866407871246338,0.18875908851623535,8.138822555541992
n01820546,1300,4.654317855834961,0.2248045802116394,10.330137252807617,4.361055850982666,0.21434813737869263,10.23065185546875,2.1980788707733154,0.10146129131317139,4.9129228591918945,4.482606887817383,0.21950286626815796,10.377302169799805,3.6480770111083984,0.19547760486602783,20.659116744995117,3.4038913249969482,0.18402105569839478,20.06235122680664,3.6441545486450195,0.193137526512146,20.587236404418945,,,,2.179534673690796,0.10098117589950562,4.979061126708984,2.081873655319214,0.09373974800109863,4.762079238891602
n01820546,100,3.602569818496704,0.2070298194885254,9.987000465393066,3.595076560974121,0.20705771446228027,10.097158432006836,2.0133399963378906,0.10663145780563354,5.1506195068359375,3.626181125640869,0.21057313680648804,10.244071960449219,2.8833837509155273,0.18549096584320068,20.22725486755371,3.1859230995178223,0.21634340286254883,21.857078552246094,2.9397974014282227,0.18462228775024414,20.217809677124023,3.585561037063598,0.213943064212799,20.642871856689453,1.8913264274597168,0.09306389093399048,4.777227401733398,1.864241361618042,0.09293007850646973,4.817115306854248
n01820546,500,4.487372875213623,0.2246803641319275,10.332576751708984,4.246401309967041,0.2141626477241516,10.234524726867676,2.1151394844055176,0.0995071530342102,4.9284186363220215,4.340817451477051,0.21887624263763428,10.382354736328125,3.5309548377990723,0.1970611810684204,20.751981735229492,3.1477479934692383,0.17531883716583252,19.59008026123047,3.3978919982910156,0.1898837685585022,20.43175506591797,3.9900174140930176,0.2124649882316589,19.68647766113281,2.215200662612915,0.10772496461868286,5.265704154968262,1.9954653978347778,0.08994883298873901,4.603911876678467
n01820546,1000,4.5703277587890625,0.2230423092842102,10.293035507202148,4.343980312347412,0.2147626280784607,10.243160247802734,2.1896259784698486,0.10147428512573242,4.878305912017822,4.466228485107422,0.21967995166778564,10.386635780334473,3.6132373809814453,0.1948796510696411,20.632461547851562,3.3792247772216797,0.18554651737213135,20.143678665161133,3.5073554515838623,0.1866530179977417,20.23973274230957,4.146562099456787,0.2161079049110412,20.05550765991211,2.1617090702056885,0.09985065460205078,4.892020225524902,2.0652530193328857,0.09323740005493164,4.720148086547852
n02018207,1300,4.9243903160095215,0.23677188158035278,10.278498649597168,4.79024600982666,0.22995829582214355,10.201095581054688,1.9209554195404053,0.09253478050231934,5.06695556640625,4.989860534667969,0.23852252960205078,10.38479232788086,4.624590873718262,0.23829340934753418,22.88322639465332,4.457467079162598,0.2323390245437622,22.627155303955078,5.0435380935668945,0.2511026859283447,23.545482635498047,,,,2.0078799724578857,0.10716581344604492,5.9347944259643555,1.8664493560791016,0.08887296915054321,5.067050457000732
n02018207,100,4.116916179656982,0.23614102602005005,10.310405731201172,3.952177047729492,0.22433477640151978,10.125823020935059,1.7721444368362427,0.0907779335975647,5.1720452308654785,4.02612829208374,0.2305537462234497,10.287374496459961,3.195486545562744,0.19929653406143188,21.030588150024414,3.5687382221221924,0.2338637113571167,22.805818557739258,3.9660348892211914,0.26473259925842285,24.246475219726562,3.960462808609009,0.2349703311920166,12.043542861938477,2.0159096717834473,0.12679535150527954,6.68004035949707,1.8129339218139648,0.10202538967132568,5.706101417541504
n02018207,500,4.612436294555664,0.2302546501159668,10.15549087524414,4.698948383331299,0.23291724920272827,10.275710105895996,1.8830649852752686,0.09307414293289185,5.159457206726074,4.847784042358398,0.23950284719467163,10.416655540466309,4.250459671020508,0.2324150800704956,22.621471405029297,4.004770278930664,0.21896153688430786,22.00165557861328,4.940024375915527,0.2587829828262329,23.90651512145996,4.3908467292785645,0.2272996306419372,12.78889274597168,1.9135868549346924,0.09861576557159424,5.481317520141602,1.79978346824646,0.08442157506942749,5.030011177062988
n02018207,1000,4.873599052429199,0.23624414205551147,10.271143913269043,4.784068584442139,0.23053812980651855,10.214798927307129,1.9009045362472534,0.09137910604476929,5.057886600494385,4.977327823638916,0.239210307598114,10.400365829467773,4.622170925140381,0.24137485027313232,23.038497924804688,4.375051498413086,0.2304643988609314,22.534957885742188,5.144413948059082,0.2589377164840698,23.906076431274414,4.759625911712647,0.2376291155815124,13.209609031677246,1.9820935726165771,0.10556560754776001,5.947725296020508,1.880955457687378,0.09122002124786377,5.185895919799805
n01968897,1300,9.044449806213379,0.3384270668029785,12.497187614440918,9.092519760131836,0.3386390209197998,12.717384338378906,1.9578914642333984,0.09681224822998047,5.18297815322876,8.891998291015625,0.33599328994750977,12.699925422668457,7.132631778717041,0.5344918966293335,34.307289123535156,7.008262634277344,0.5336403846740723,34.29024887084961,6.9380340576171875,0.529425859451294,34.17347717285156,,,,1.8658337593078613,0.08933591842651367,5.00498628616333,1.9095755815505981,0.09269994497299194,5.0837721824646
n01968897,100,7.0769805908203125,0.3473210334777832,12.766438484191895,6.239260196685791,0.32606595754623413,12.545489311218262,1.915048360824585,0.1079336404800415,5.59194278717041,6.923474311828613,0.338980495929718,12.78943157196045,5.066853046417236,0.511484682559967,33.72077941894531,6.440046787261963,0.5533006191253662,35.038909912109375,6.153281211853027,0.5287224054336548,34.28599548339844,4.118808746337891,0.236756682395935,14.677180290222168,1.6102067232131958,0.07172268629074097,4.172420024871826,1.7431586980819702,0.08927524089813232,4.93527364730835
n01968897,500,8.321661949157715,0.3337697982788086,12.425482749938965,8.330241203308105,0.332505464553833,12.63499641418457,1.9492669105529785,0.09856200218200684,5.237722396850586,8.3927640914917,0.3353012800216675,12.703697204589844,6.606506824493408,0.5306794047355652,34.19496536254883,6.729119777679443,0.5327126383781433,34.28852462768555,6.395640850067139,0.5245356559753418,34.04525375366211,4.927430629730225,0.2419533729553222,14.536879539489746,1.8019577264785767,0.08684509992599487,4.972239017486572,1.8742252588272095,0.09306615591049194,5.113435745239258
n01968897,1000,8.950688362121582,0.33895188570022583,12.515446662902832,8.98675537109375,0.3390697240829468,12.730358123779297,1.9727860689163208,0.0985419750213623,5.288814067840576,8.686949729919434,0.3335387706756592,12.663268089294434,7.125062942504883,0.5364474058151245,34.369598388671875,6.9100542068481445,0.5325818061828613,34.25954055786133,6.766540050506592,0.5279220342636108,34.137210845947266,5.140987396240234,0.243204653263092,14.613321304321287,1.8834400177001953,0.0921582579612732,5.140634059906006,1.9114460945129395,0.09412825107574463,5.186036586761475
n01843383,1300,4.719234943389893,0.22721755504608154,10.315321922302246,4.462376117706299,0.21761739253997803,10.251832008361816,1.9828296899795532,0.09532207250595093,5.016661167144775,4.571572303771973,0.22261536121368408,10.374298095703125,4.4063920974731445,0.21651417016983032,21.73882293701172,4.019590854644775,0.19989299774169922,20.90999984741211,4.405826091766357,0.21591609716415405,21.74422836303711,,,,1.9770931005477905,0.0985596776008606,5.323467254638672,1.8944164514541626,0.08898448944091797,4.817910671234131
n01843383,100,3.8157734870910645,0.22475218772888184,10.292072296142578,3.7612228393554688,0.2182334065437317,10.313426971435547,1.7414965629577637,0.08419942855834961,4.422399520874023,3.9253525733947754,0.22942966222763062,10.538643836975098,3.400541067123413,0.20905637741088867,21.44988441467285,3.2116596698760986,0.19559741020202637,20.782297134399414,3.7813918590545654,0.24163299798965454,23.12198257446289,3.774031639099121,0.2262143492698669,17.836572647094727,1.815242052078247,0.10012167692184448,5.897228717803955,1.871376633644104,0.099365234375,5.557632923126221
n01843383,500,4.61678409576416,0.2303031086921692,10.38817024230957,4.365434169769287,0.22013425827026367,10.315544128417969,1.8683480024337769,0.0875667929649353,4.69224739074707,4.517170429229736,0.2258855104446411,10.453325271606445,4.178430557250977,0.21457690000534058,21.643712997436523,3.7888357639312744,0.19852274656295776,20.842357635498047,4.108597755432129,0.2137432098388672,21.653043746948242,4.766744613647461,0.2495338320732116,18.59209442138672,1.992696762084961,0.10812658071517944,5.62457799911499,1.8089232444763184,0.08329570293426514,4.494265556335449
n01843383,1000,4.672537326812744,0.22726565599441528,10.316984176635742,4.434869289398193,0.21737360954284668,10.245326042175293,2.0142507553100586,0.09983927011489868,5.189977645874023,4.525529861450195,0.22218257188796997,10.364954948425293,4.356788158416748,0.21618694067001343,21.723711013793945,3.864936351776123,0.1943872570991516,20.618942260742188,4.416851043701172,0.21916580200195312,21.904294967651367,4.960923194885254,0.2521043419837951,18.620939254760746,2.007002353668213,0.10199236869812012,5.490510940551758,1.8680745363235474,0.08753252029418945,4.780121326446533
n01592084,1300,4.258856773376465,0.20636534690856934,9.671571731567383,4.16585111618042,0.20242273807525635,9.622956275939941,2.0618462562561035,0.0961153507232666,5.080070972442627,4.265960693359375,0.20722168684005737,9.728103637695312,4.875619411468506,0.22493427991867065,22.254756927490234,4.504608154296875,0.212213397026062,21.624143600463867,5.163924217224121,0.23307138681411743,22.722137451171875,,,,2.136605978012085,0.10443443059921265,5.500671863555908,2.0034189224243164,0.09228086471557617,5.008694648742676
n01592084,100,3.6031970977783203,0.2016245722770691,9.59643840789795,3.5363311767578125,0.20104068517684937,9.648860931396484,1.9823380708694458,0.10638028383255005,5.581454753875732,3.746211290359497,0.21077996492385864,9.855464935302734,3.878509759902954,0.22187238931655884,22.20442771911621,3.5667262077331543,0.20811623334884644,21.56065559387207,3.597576141357422,0.20544493198394775,21.4152774810791,3.701239824295044,0.2156069278717041,15.241695404052734,2.157909393310547,0.12079602479934692,5.948491096496582,1.6693003177642822,0.07154542207717896,4.148385047912598
n01592084,500,4.219271183013916,0.2093093991279602,9.74753189086914,3.9502573013305664,0.19785350561141968,9.504488945007324,2.051333427429199,0.0978657603263855,5.072215557098389,4.035460472106934,0.20214712619781494,9.625666618347168,4.641050815582275,0.22289425134658813,22.1710262298584,4.330621719360352,0.21286052465438843,21.666501998901367,4.587351322174072,0.22028601169586182,22.093040466308594,4.180718421936035,0.2126738429069519,14.658379554748535,2.065277099609375,0.10070765018463135,5.314985275268555,1.939950704574585,0.08847421407699585,4.799404144287109
n01592084,1000,4.151763916015625,0.20303672552108765,9.601595878601074,4.138162612915039,0.2027493715286255,9.621400833129883,2.03489089012146,0.094845712184906,5.061217784881592,4.22446346282959,0.20657849311828613,9.712339401245117,4.8820695877075195,0.2280184030532837,22.4005069732666,4.519695281982422,0.2151108980178833,21.77093505859375,5.075700283050537,0.23196721076965332,22.67329978942871,4.260841369628906,0.2107020020484924,14.924445152282717,2.1816349029541016,0.10927867889404297,5.680846214294434,1.9815489053726196,0.09148019552230835,4.993265151977539
n01729977,1300,4.745170593261719,0.23784440755844116,10.544989585876465,4.3938679695129395,0.22576367855072021,10.448124885559082,3.7279601097106934,0.2181435227394104,8.56556510925293,4.414895057678223,0.22713470458984375,10.514449119567871,12.956439018249512,0.6506755352020264,37.70868682861328,12.554041862487793,0.650947093963623,37.74284744262695,13.437325477600098,0.6484761238098145,37.706581115722656,,,,3.8647797107696533,0.22599035501480103,8.956972122192383,3.733576536178589,0.21809595823287964,8.604022979736328
n01729977,100,4.06392765045166,0.23809683322906494,10.594552993774414,3.943297863006592,0.24093389511108398,10.824036598205566,3.2504830360412598,0.2171228528022766,8.482144355773926,3.366828203201294,0.2076168656349182,10.14205551147461,7.857815265655518,0.6059359312057495,36.556053161621094,8.318060874938965,0.6331513524055481,37.46678161621094,11.645044326782227,0.6704447269439697,38.55437469482422,3.988412380218506,0.243992805480957,20.932523727416992,3.6458137035369873,0.24399900436401367,9.561957359313965,2.997948169708252,0.2004343867301941,8.202807426452637
n01729977,500,4.555628776550293,0.23651212453842163,10.502558708190918,4.207159996032715,0.22397547960281372,10.421555519104004,3.4867191314697266,0.20923525094985962,8.312541961669922,4.277262210845947,0.22649437189102173,10.488775253295898,11.83452320098877,0.6465100049972534,37.607547760009766,11.990739822387695,0.6548706293106079,37.8829231262207,10.858769416809082,0.6312201619148254,37.20786666870117,4.473115921020508,0.2428028583526611,20.535200119018555,3.7487263679504395,0.22541290521621704,8.94036865234375,3.658298969268799,0.21791589260101318,8.630322456359863
n01729977,1000,4.699634552001953,0.23706769943237305,10.529207229614258,4.2704267501831055,0.22268223762512207,10.381802558898926,3.6751723289489746,0.2169908881187439,8.53923225402832,4.330169677734375,0.2246648073196411,10.462929725646973,12.285398483276367,0.6456109285354614,37.56560134887695,12.024682998657227,0.648270845413208,37.66580581665039,13.221220970153809,0.6487759947776794,37.71673583984375,4.673239231109619,0.2466667890548706,20.6619815826416,3.77620792388916,0.22178912162780762,8.869983673095703,3.697354793548584,0.21747511625289917,8.58261489868164
n01632458,1300,4.757859230041504,0.22409099340438843,10.10008430480957,4.6207427978515625,0.21709465980529785,10.14353084564209,2.80307674407959,0.15998488664627075,6.916623592376709,4.506629467010498,0.21448516845703125,10.117453575134277,5.9378581047058105,0.31564998626708984,26.624967575073242,5.652280330657959,0.3077874779701233,26.308330535888672,6.433268070220947,0.3292250633239746,27.239826202392578,,,,2.663125514984131,0.15026283264160156,7.009183406829834,2.7594714164733887,0.15696418285369873,6.906052589416504
n01632458,100,3.7708497047424316,0.21091991662979126,9.881568908691406,3.841698169708252,0.21684813499450684,10.144086837768555,2.2422425746917725,0.13344162702560425,6.14589262008667,3.723054885864258,0.21464431285858154,10.176095008850098,5.015926837921143,0.33047598600387573,27.297157287597656,4.576732635498047,0.30117326974868774,26.139751434326172,5.224200248718262,0.3552483320236206,28.434194564819336,4.425179481506348,0.2590565681457519,17.937406539916992,2.3099966049194336,0.1519230604171753,6.899993419647217,2.669621229171753,0.17299729585647583,7.328598499298096
n01632458,500,4.535696029663086,0.22105610370635986,10.05552864074707,4.649754524230957,0.2233613133430481,10.290253639221191,2.747184991836548,0.16100674867630005,6.952057361602783,4.337592124938965,0.21294188499450684,10.080458641052246,5.803005218505859,0.32660120725631714,27.10151481628418,5.076074600219727,0.2916562557220459,25.623554229736328,5.923105239868164,0.32277625799179077,26.997739791870117,5.044753551483154,0.2561258673667907,18.258220672607425,2.6115739345550537,0.15235018730163574,7.051126003265381,2.740055561065674,0.16032439470291138,7.046250343322754
n01632458,1000,4.69796895980835,0.22272872924804688,10.075653076171875,4.508527755737305,0.21390634775161743,10.066980361938477,2.822129011154175,0.1625584363937378,6.947675704956055,4.517585277557373,0.2163495421409607,10.156058311462402,5.782120227813721,0.3138045072555542,26.558977127075195,5.600527286529541,0.30660802125930786,26.25889015197754,6.43356466293335,0.333163321018219,27.408214569091797,5.186633110046387,0.2558153867721557,18.53544044494629,2.6036932468414307,0.14730960130691528,6.96250057220459,2.6876606941223145,0.15285509824752808,6.8306379318237305
n02037110,1300,5.406561374664307,0.250995397567749,10.592114448547363,5.2038254737854,0.2438080906867981,10.534302711486816,1.6616708040237427,0.06901919841766357,4.376447677612305,5.407092571258545,0.2511789798736572,10.712606430053711,5.37893533706665,0.257811963558197,23.899763107299805,4.962777614593506,0.24364465475082397,23.25922966003418,5.801015377044678,0.2701714038848877,24.506568908691406,,,,1.683767318725586,0.07704883813858032,5.074899196624756,1.574103832244873,0.06092333793640137,4.122854232788086
n02037110,100,4.5780792236328125,0.25252532958984375,10.687044143676758,4.649194717407227,0.2574058771133423,10.861440658569336,1.477326512336731,0.05623364448547363,3.878619909286499,4.275759220123291,0.24079811573028564,10.614689826965332,4.068969249725342,0.2478061318397522,23.521352767944336,3.97965407371521,0.24594348669052124,23.475299835205078,4.738004684448242,0.28393030166625977,25.246675491333008,3.426788091659546,0.2008903622627258,14.010504722595217,1.5164839029312134,0.06465411186218262,4.501616477966309,1.4212039709091187,0.05043584108352661,3.7377192974090576
n02037110,500,5.06046724319458,0.246074378490448,10.505717277526855,5.066427230834961,0.24364495277404785,10.542238235473633,1.620208740234375,0.06690943241119385,4.181007385253906,5.281283855438232,0.25229138135910034,10.746479988098145,4.957022190093994,0.2529902458190918,23.69099235534668,4.831127643585205,0.2510474920272827,23.606529235839844,5.447629928588867,0.27062636613845825,24.550357818603516,3.857119083404541,0.204056441783905,15.810422897338867,1.7122347354888916,0.08336848020553589,5.393218040466309,1.605420470237732,0.06745374202728271,4.484701633453369
n02037110,1000,5.2918806076049805,0.24874860048294067,10.552201271057129,5.129820346832275,0.24309426546096802,10.525392532348633,1.6271988153457642,0.06536668539047241,4.164900302886963,5.412176132202148,0.25314462184906006,10.755026817321777,5.35415506362915,0.2595352530479431,23.97942543029785,4.807061195373535,0.23947405815124512,23.06305503845215,5.689445972442627,0.2696375250816345,24.4840030670166,4.034952163696289,0.2074803709983825,16.43256187438965,1.644431710243225,0.07137924432754517,4.705319404602051,1.553951382637024,0.059145987033843994,4.079300880432129
n01514859,1300,6.473937511444092,0.2781705856323242,11.408244132995605,6.461575984954834,0.2783912420272827,11.539451599121094,10.571527481079102,0.35318076610565186,11.065939903259277,6.504760265350342,0.2800106406211853,11.588767051696777,13.827890396118164,0.4494425058364868,30.983104705810547,13.228992462158203,0.4445902705192566,30.841812133789062,14.116480827331543,0.45104873180389404,31.10064697265625,,,,8.882283210754395,0.3274730443954468,10.813261985778809,10.027549743652344,0.34445810317993164,11.01230239868164
n01514859,100,5.0133562088012695,0.2664964199066162,11.2142972946167,5.098011016845703,0.27156203985214233,11.406310081481934,7.830749988555908,0.35994642972946167,11.306333541870117,4.989267349243164,0.270685613155365,11.436843872070312,9.775321006774902,0.4611651301383972,31.51734161376953,8.65913200378418,0.43028098344802856,30.515533447265625,9.462000846862793,0.4533768892288208,31.39276123046875,4.595553874969482,0.2622247338294983,18.663209915161133,6.452317237854004,0.32155025005340576,10.811420440673828,7.18168830871582,0.3437490463256836,10.973835945129395
n01514859,500,5.852535247802734,0.26826024055480957,11.211868286132812,6.089449882507324,0.2757412791252136,11.480978012084961,10.118334770202637,0.35893577337265015,11.292487144470215,6.204258918762207,0.27831798791885376,11.546563148498535,12.210354804992676,0.44013774394989014,30.674083709716797,11.43397045135498,0.428092896938324,30.289804458618164,13.359075546264648,0.46041226387023926,31.470001220703125,4.946964740753174,0.2471469640731811,17.439605712890625,8.148680686950684,0.32293200492858887,10.655353546142578,9.252674102783203,0.3394169807434082,10.840045928955078
n01514859,1000,6.415070533752441,0.2778851389884949,11.403429985046387,6.4615020751953125,0.2798992395401001,11.5673189163208,10.66596508026123,0.35703009366989136,11.182244300842285,6.510369300842285,0.28163909912109375,11.6202974319458,13.643153190612793,0.4492366909980774,30.98369598388672,12.843635559082031,0.4435931444168091,30.827495574951172,13.842706680297852,0.4491484761238098,31.032466888427734,5.1243157386779785,0.2476811408996582,17.714710235595703,8.879785537719727,0.33059704303741455,10.894639015197754,9.818982124328613,0.3429514765739441,10.902850151062012
n01930112,1300,9.908554077148438,0.35940396785736084,13.302719116210938,10.610383987426758,0.3702273368835449,13.757113456726074,5.023781776428223,0.25635582208633423,9.560563087463379,9.897659301757812,0.3596158027648926,13.55766487121582,17.924047470092773,0.544296145439148,34.504146575927734,18.323564529418945,0.5494451522827148,34.70817947387695,16.007028579711914,0.5273703932762146,33.998741149902344,,,,5.103235244750977,0.25655215978622437,9.665146827697754,5.1137566566467285,0.2577340602874756,9.706731796264648
n01930112,100,6.888756275177002,0.34888124465942383,13.15306282043457,7.96538782119751,0.3767692446708679,13.880212783813477,3.54300856590271,0.2322462797164917,9.355984687805176,7.642427444458008,0.3731563091278076,13.850183486938477,10.903136253356934,0.5315700173377991,34.32216262817383,11.245532989501953,0.5500445365905762,34.90250778198242,9.58212947845459,0.5091382265090942,33.539337158203125,8.073403358459473,0.3946451544761657,13.763558387756348,3.7272653579711914,0.2333991527557373,8.916133880615234,4.148007869720459,0.2600163221359253,9.780329704284668
n01930112,500,9.186579704284668,0.35796523094177246,13.293864250183105,9.927108764648438,0.3701174259185791,13.736624717712402,4.722477436065674,0.25658100843429565,9.566786766052246,10.016863822937012,0.37218910455703735,13.817176818847656,14.667177200317383,0.527267575263977,34.02033615112305,16.62299919128418,0.5549011826515198,34.91298294067383,14.668800354003906,0.5370595455169678,34.31972885131836,10.86587142944336,0.4109067916870117,12.81175136566162,4.975375175476074,0.26302462816238403,9.86186408996582,4.8570451736450195,0.25577473640441895,9.545258522033691
n01930112,1000,9.845016479492188,0.3603847622871399,13.324790954589844,10.329623222351074,0.3668675422668457,13.703758239746094,4.899964332580566,0.25345391035079956,9.521950721740723,9.985161781311035,0.36297792196273804,13.610746383666992,17.78354263305664,0.5460518598556519,34.56816101074219,18.007184982299805,0.5514252185821533,34.765682220458984,15.42231559753418,0.5273144245147705,33.994361877441406,11.089611053466797,0.4037426114082336,12.548157691955566,4.992537975311279,0.25567275285720825,9.700666427612305,5.025894641876221,0.25607621669769287,9.634085655212402
n01774750,1300,4.999843120574951,0.2322675585746765,10.660252571105957,4.698390483856201,0.2213137149810791,10.563687324523926,2.4022650718688965,0.128024160861969,6.449418544769287,4.7552618980407715,0.22357362508773804,10.623973846435547,3.5497095584869385,0.1923046112060547,20.46199607849121,3.365722417831421,0.18458044528961182,20.052257537841797,3.635838508605957,0.19492852687835693,20.64055061340332,,,,2.5204808712005615,0.13820552825927734,6.961874961853027,2.353891134262085,0.1256386637687683,6.4535698890686035
n01774750,100,4.409653663635254,0.2452409267425537,11.002284049987793,3.9498965740203857,0.22334855794906616,10.657195091247559,2.3211634159088135,0.1424381136894226,7.110440731048584,3.8545100688934326,0.21465396881103516,10.479802131652832,2.844154119491577,0.17167121171951294,19.41461944580078,2.974956750869751,0.20109611749649048,20.987751007080078,3.212197780609131,0.21136140823364258,21.61069679260254,5.251023292541504,0.2965075373649597,16.317502975463867,2.008037805557251,0.1113625168800354,6.026906490325928,2.0692379474639893,0.11835354566574097,6.211665153503418
n01774750,500,4.601808071136475,0.22474032640457153,10.493467330932617,4.259357929229736,0.2107951045036316,10.343912124633789,2.308548927307129,0.12497669458389282,6.327906608581543,4.607914924621582,0.22455275058746338,10.654187202453613,3.2578647136688232,0.1814671754837036,19.88990020751953,3.231372117996216,0.17903220653533936,19.758243560791016,3.2479586601257324,0.17598003149032593,19.63858413696289,6.142283439636231,0.2975125312805176,16.40394401550293,2.3982248306274414,0.1346142292022705,6.946109771728516,2.31276273727417,0.1264660358428955,6.399270534515381
n01774750,1000,4.935431480407715,0.231082022190094,10.638545036315918,4.6626877784729,0.2213839292526245,10.57139778137207,2.3693389892578125,0.12588614225387573,6.385869979858398,4.634840488433838,0.2208525538444519,10.565265655517578,3.4930968284606934,0.18988198041915894,20.334863662719727,3.262974500656128,0.17859339714050293,19.72349739074707,3.5769455432891846,0.19509708881378174,20.651687622070312,6.468252658843994,0.2983084917068481,15.995062828063965,2.508589744567871,0.13874852657318115,6.9756317138671875,2.3337228298187256,0.12475413084030151,6.38689661026001
