Folder,Image Similarity (convnextv2-l-resize) (in),Squared Centroid Distance (convnextv2-l-resize) (in),Image Similarity (convnextv2-l-resize) (out),Squared Centroid Distance (convnextv2-l-resize) (out),Image Similarity (convnextv2-l-resize) (trigger),Squared Centroid Distance (convnextv2-l-resize) (trigger),Image Similarity (convnextv2-l-crop) (in),Squared Centroid Distance (convnextv2-l-crop) (in),Image Similarity (convnextv2-l-crop) (out),Squared Centroid Distance (convnextv2-l-crop) (out),Image Similarity (convnextv2-l-crop) (trigger),Squared Centroid Distance (convnextv2-l-crop) (trigger),Image Similarity (convnextv2-l-padding) (in),Squared Centroid Distance (convnextv2-l-padding) (in),Image Similarity (convnextv2-l-padding) (out),Squared Centroid Distance (convnextv2-l-padding) (out),Image Similarity (convnextv2-l-padding) (trigger),Squared Centroid Distance (convnextv2-l-padding) (trigger),Image Similarity (dinov2-l-fb-resize) (in),Squared Centroid Distance (dinov2-l-fb-resize) (in),Image Similarity (dinov2-l-fb-resize) (out),Squared Centroid Distance (dinov2-l-fb-resize) (out),Image Similarity (dinov2-l-fb-resize) (trigger),Squared Centroid Distance (dinov2-l-fb-resize) (trigger),Image Similarity (dinov2-l-fb-crop) (in),Squared Centroid Distance (dinov2-l-fb-crop) (in),Image Similarity (dinov2-l-fb-crop) (out),Squared Centroid Distance (dinov2-l-fb-crop) (out),Image Similarity (dinov2-l-fb-crop) (trigger),Squared Centroid Distance (dinov2-l-fb-crop) (trigger),Image Similarity (dinov2-l-fb-padding) (in),Squared Centroid Distance (dinov2-l-fb-padding) (in),Image Similarity (dinov2-l-fb-padding) (out),Squared Centroid Distance (dinov2-l-fb-padding) (out),Image Similarity (dinov2-l-fb-padding) (trigger),Squared Centroid Distance (dinov2-l-fb-padding) (trigger),Image Similarity (clip-L-14-resize) (in),Squared Centroid Distance (clip-L-14-resize) (in),Image Similarity (clip-L-14-resize) (out),Squared Centroid Distance (clip-L-14-resize) (out),Image Similarity (clip-L-14-resize) (trigger),Squared Centroid Distance (clip-L-14-resize) (trigger),Image Similarity (clip-L-14-crop) (in),Squared Centroid Distance (clip-L-14-crop) (in),Image Similarity (clip-L-14-crop) (out),Squared Centroid Distance (clip-L-14-crop) (out),Image Similarity (clip-L-14-crop) (trigger),Squared Centroid Distance (clip-L-14-crop) (trigger),Image Similarity (clip-L-14-padding) (in),Squared Centroid Distance (clip-L-14-padding) (in),Image Similarity (clip-L-14-padding) (out),Squared Centroid Distance (clip-L-14-padding) (out),Image Similarity (clip-L-14-padding) (trigger),Squared Centroid Distance (clip-L-14-padding) (trigger),Text Similarity (in),Text Similarity (out),Text Similarity (trigger),Vendi (clip-L-14) (in),Vendi (clip-L-14) (out),Vendi (convnextv2-l) (in),Vendi (convnextv2-l) (out),Vendi (dinov2-l-fb) (in),Vendi (dinov2-l-fb) (out)
ddim-v1-5-pruned-emaonly-exp-1023-sd15-lokrconf12-a/stuffed_toy,0.615361355,0.20422337000000002,0.6218241566666666,0.24987678266666666,0.658906685,0.286687185,0.624103045,0.20971944066666667,0.6333219533333333,0.2498606341666667,0.6694873583333333,0.28850542083333336,0.61534718,0.202546965,0.6217760733333333,0.24826813066666667,0.6595727433333334,0.28365032500000004,0.5435760766267776,0.18536254266897836,0.5228484570980072,0.26098934561014175,0.5650474478801092,0.32998718569676083,0.5437760601441065,0.1876812676588694,0.5232633153597513,0.2628782764077186,0.5656738132238388,0.33145307501157123,0.5431308249632517,0.1881259505947431,0.5228559672832489,0.26284720997015637,0.5650578886270523,0.33183915913105005,0.690750926733017,0.2830677231152852,0.6891671419143677,0.28740398089090985,0.7238836487134298,0.30286382138729095,0.6910266280174255,0.2826750973860423,0.6897178987661997,0.2864588846762975,0.724515974521637,0.30175550282001495,0.691251258055369,0.27960587044556934,0.689283420642217,0.2847079262137413,0.7238782445589701,0.30041106541951496,0.28526221712430316,0.25673106561104453,0.2686222071448962,3.0326755245526633,1.7504297693570454,4.272466540336609,1.9262670675913494,7.447416543960571,2.9105135599772134
ddim-v1-5-pruned-emaonly-exp-1023-sd15-lokrconf12-a/style,0.35032771285714287,0.12785212942857144,0.24881566714285716,0.2456171185714286,0.3455711814285714,0.20436944999999998,0.34193640714285717,0.13262702357142858,0.2395621928571429,0.25211905428571424,0.33636576285714287,0.21077444571428572,0.3578715828571429,0.12758998571428573,0.26588404142857147,0.22630867857142856,0.3555161785714286,0.1993068962857143,0.3239542032991137,0.10748656626258576,0.19773914771420614,0.24392588436603546,0.3231825317655291,0.1855431922844478,0.31985020637512207,0.10941268184355323,0.1919118144682475,0.24929869387831002,0.3188060628516333,0.18801429016249518,0.3223541591848646,0.11429469074521743,0.19651934291635237,0.24997352276529586,0.3236454278230667,0.18822544068098065,0.4174716685499464,0.24915208561079843,0.3439510038920811,0.3398400034223284,0.41379281878471375,0.3069291923727308,0.4392133184841701,0.20791757106781006,0.3645822746413095,0.30082495510578156,0.4361202929701124,0.2645228100674493,0.43886774352618624,0.21754965398992812,0.3640221187046596,0.3108862170151302,0.43521287185805185,0.2752785640103476,0.15579350292682648,0.15394423050539832,0.11375317296811507,6.676422119140625,2.4245369093758717,11.622169085911342,3.278031519481114,16.296541622706822,3.9870666776384627
ddim-v1-5-pruned-emaonly-exp-1023-sd15-lokrconf12-b,0.5916176128142857,0.12455396815682544,0.47989808793809524,0.19811893361460314,0.6054020043428572,0.19606945677587304,0.5869585059301589,0.13054521508428574,0.4764536381746032,0.20168447194285713,0.6024244375619048,0.1986975304168254,0.5890839705555556,0.1280190841569841,0.4813338368984127,0.19364886652984128,0.6012069178619046,0.2028573639869841,0.5445880143888413,0.12284483128360336,0.4021715167921686,0.22743473499540293,0.554431487459039,0.21085608823668384,0.5411692224230085,0.12638837548830203,0.3980593253790386,0.23236508162012176,0.5514915287305439,0.21344196752186806,0.5417960017541097,0.12850035725604916,0.4004042678219931,0.23104071833548093,0.5508387660507172,0.21811302990194348,0.6357712453225303,0.23179047418965232,0.5535741255207668,0.2939689042880422,0.6420368808034868,0.2801598856964755,0.6484394070648011,0.20895347105841788,0.5655407163831921,0.2725358939312753,0.6553446345054914,0.25604357840995934,0.6467005104678017,0.21468700018667033,0.564606900063772,0.276659258741235,0.6532942304440907,0.26240013086606584,0.22415603089900243,0.23414295286886275,0.19504958292321553,3.9206611512199276,2.191783365787022,6.118247167042324,2.6780367626084223,8.495268942060925,3.381309342800625
ddim-v1-5-pruned-emaonly-exp-1023-sd15-lokrconf12-b-000010,0.6119552448285714,0.08779528651952381,0.5077885937428571,0.16028355371523811,0.6221151638809523,0.16555373396190476,0.6084900661047619,0.09139763340571429,0.505305662052381,0.1619250879209524,0.6206978156904762,0.1650602783752381,0.6058959443238096,0.0983106877257143,0.5065540316380952,0.1611531472047619,0.6162037222095238,0.17577327563714287,0.5711795901400702,0.08396761753374618,0.4318897402996109,0.1864502187286104,0.5762782445691881,0.17769402478422439,0.5702359812032609,0.08256083471079664,0.42953838379610154,0.18785890418858756,0.5759612841833205,0.17503390349092934,0.567735781556084,0.09092677167483734,0.4297208436472075,0.1908594993821212,0.5721686689910435,0.18598466449550216,0.6599158642405555,0.18755873251528965,0.5803009378768149,0.25004898907173245,0.6605838079679579,0.24470959786857877,0.6718411748749868,0.16620805562252083,0.5915622110877718,0.230027296145757,0.6733574542687053,0.22166127692375862,0.6671569881836573,0.17783214661337077,0.587972979999724,0.23946149858690444,0.6684688751470476,0.23369418450764243,0.22310108004581358,0.2433752511654581,0.19139757535287308,3.871126380420866,2.133659139814831,6.041482177007765,2.5516428059623357,8.096813224610829,3.169984935578846
ddim-v1-5-pruned-emaonly-exp-1023-sd15-lokrconf12-b-000010/anime,0.5839576093333333,0.0800027104,0.5105365073333334,0.10478725293333335,0.6154198386666667,0.13779244239999996,0.5793131199999999,0.08729167846666666,0.50775951,0.10834237486666667,0.61304791,0.1405311824,0.5700431886666667,0.09685908506666666,0.4991632673333333,0.116562414,0.600217394,0.15721968533333336,0.5617476681868235,0.0730927226444085,0.45276792248090103,0.12346814970175424,0.5944390694300333,0.13747027566035586,0.5641729076703389,0.06346054101983703,0.4535697480042775,0.11708275030056632,0.598017938931783,0.12553076843420663,0.5552473127841949,0.08541124463081357,0.4455833653608958,0.13715499440828957,0.5863209962844849,0.15302414695421848,0.6926576177279153,0.1910191973050435,0.6529529889424641,0.2009057452281316,0.7023293892542521,0.22608429888884224,0.7150484164555867,0.15177375872929882,0.6735629320144654,0.16522240738073984,0.7259718179702759,0.1843356569608052,0.7042868375778198,0.17649771571159356,0.6643351395924886,0.18687887688477828,0.7151107907295227,0.20925857722759242,0.2656985888878504,0.27601177990436554,0.22972981731096898,3.2019127527872717,1.9541217406590778,6.502141968409219,2.639436419804891,8.133602619171143,3.0852354367574057
ddim-v1-5-pruned-emaonly-exp-1023-sd15-lokrconf12-b-000010/anime/abukuma,0.6262782966666668,0.08857488499999999,0.5697568833333334,0.13085323999999998,0.6530632066666667,0.16799002666666665,0.6205951433333333,0.09549198666666665,0.5651797666666667,0.13555596666666667,0.6487441400000001,0.17217525333333336,0.6123606666666667,0.11163140533333334,0.5557145800000001,0.15415689,0.63513578,0.19906242999999998,0.6181901594003042,0.07206965113679564,0.5227176944414774,0.12577706078688303,0.6503799359003702,0.14542813599109647,0.6221200029055277,0.059598901619513804,0.5260565976301829,0.11448818445205683,0.6558424631754557,0.12989195684591923,0.6106898883978525,0.08491151034831997,0.5125887393951416,0.1438762818773587,0.6392553448677063,0.1655186762412389,0.7224020759264628,0.19410381217797593,0.6980530420939127,0.19193927447001133,0.7398896813392639,0.21005036930243173,0.7450382510821024,0.15856695175170896,0.7196219364802042,0.15853665769100186,0.763422687848409,0.1727218727270762,0.7327981988588969,0.17880616585413608,0.7079292933146158,0.17768110831578568,0.7496868371963501,0.1959526787201563,0.2669462313254674,0.2697727282842,0.245543693502744,2.7094968954722085,1.7896466255187988,4.865054210027059,2.2520500818888345,5.785520076751709,2.783755381902059
ddim-v1-5-pruned-emaonly-exp-1023-sd15-lokrconf12-b-000010/anime/ikamusume,0.60773115,0.091651127,0.5694198333333333,0.08880526966666667,0.6133016866666666,0.11656545533333333,0.6119547566666667,0.09079742666666667,0.5723826833333333,0.09047532266666668,0.6196959099999999,0.11137041866666668,0.5934804866666666,0.12182232,0.5569629066666667,0.11539111,0.59927285,0.1462927066666667,0.5742294788360596,0.11276458203792568,0.5129885077476501,0.12180223564306893,0.5905964771906534,0.15277254084746042,0.5821302533149719,0.09888201206922527,0.5180596709251404,0.11357877155145002,0.6010127067565918,0.13385902593533197,0.5719437201817831,0.13321302086114883,0.5089006920655569,0.14585465937852857,0.5882404446601868,0.17336151003837583,0.7095223466555277,0.21368144949277235,0.6945614218711853,0.21533323824405667,0.7116447885831197,0.24484918514887488,0.7336528301239014,0.1607959965864817,0.7157308657964071,0.16837180157502493,0.7374710241953532,0.18857185542583466,0.7190244396527609,0.20539208253224686,0.7039629817008972,0.20724691947301224,0.7231652140617371,0.23252277572949723,0.23357945680618286,0.22675859431425727,0.21976116299629211,3.0115291277567544,1.9219851891199748,6.277061462402344,2.890817642211914,7.262518882751465,3.2183521588643393
ddim-v1-5-pruned-emaonly-exp-1023-sd15-lokrconf12-b-000010/people,0.584371251,0.12305466541666668,0.40635291166666665,0.1817776338333333,0.5649274965,0.2177483446,0.5838330703333333,0.11835484786666668,0.4023795085,0.18395570316666668,0.5660975808333333,0.20963208233333336,0.5718331776666666,0.13630378033333332,0.39982578466666663,0.18301230716666667,0.5500911906666667,0.23559404490000002,0.5539756029844284,0.09998856099943317,0.34457912892103193,0.21841750641663865,0.5336656212806702,0.20302815760175386,0.5530775219202042,0.09819599700470762,0.34129169881343835,0.22140365044275917,0.536355502406756,0.19405967717369393,0.5478417168060938,0.10784870833158489,0.34280450294415155,0.21755907808740932,0.5262778649727503,0.21339602321386333,0.6220520397027334,0.17824148039023077,0.5112155998746554,0.24443411777416862,0.6243644118309021,0.23716212660074235,0.6360253234704335,0.1593312082191308,0.5240981330474218,0.22770954320828118,0.6399537439147631,0.21501894816756245,0.6255113393068313,0.17917076647281646,0.5157437364260355,0.24322987347841263,0.627336569627126,0.2390648752450942,0.23537186632553736,0.2653075163563092,0.18037180751562115,4.66752153635025,2.606014947096507,5.7413272579511005,3.1449694275856017,8.125013534228007,3.578812376658122
ddim-v1-5-pruned-emaonly-exp-1023-sd15-lokrconf12-b-000010/people/Admiral_Piett,0.61695195,0.10443329500000001,0.42087342499999997,0.17450758,0.6165162,0.1142421255,0.61078575,0.1107146475,0.41512364,0.179970745,0.60764095,0.125944685,0.60329477,0.11043186499999999,0.40970874,0.1755357,0.60155205,0.122857662,0.5972007513046265,0.0702905729413032,0.38081032037734985,0.18631595373153687,0.595802441239357,0.11887450143694875,0.6005591005086899,0.07392764464020725,0.3804956600069999,0.19729896634817118,0.5973477810621262,0.12613753974437708,0.5879018753767014,0.0881090275943279,0.37562910467386246,0.1958989650011062,0.5830289721488953,0.1436420530080795,0.6455305218696594,0.1461856961250305,0.5191758424043655,0.23160520941019053,0.6505604088306427,0.16225615888834,0.6585547924041748,0.12379768490791315,0.5296619683504105,0.2143025398254394,0.6627912223339081,0.14145452901720995,0.6508781313896179,0.1372176632285118,0.5241907238960266,0.22331175953149796,0.6547159254550934,0.1556719839572906,0.2319822162389755,0.2267185822129249,0.12731964886188504,4.50386118888855,2.693341612815857,5.259500980377197,3.4216566085815434,6.011959791183472,3.527155637741089
ddim-v1-5-pruned-emaonly-exp-1023-sd15-lokrconf12-b-000010/people/Bodhi_Rook,0.5268267999999999,0.11464095833333333,0.34113456333333336,0.18736694666666664,0.52822845,0.19114303999999996,0.5377863166666667,0.11314636133333333,0.35037735999999997,0.1893019433333333,0.5443046666666667,0.17941167666666666,0.5124922733333334,0.12718456666666667,0.3357066633333334,0.18209342333333334,0.5156876733333333,0.20009580000000002,0.5118278563022614,0.10651278992493944,0.3070936501026153,0.2407351384560267,0.49684804677963257,0.20194535454114274,0.5088217258453369,0.10678646216789879,0.30407567322254175,0.24103260536988577,0.4967296024163564,0.19644373158613834,0.5022824009259542,0.10889220982789989,0.3036518146594365,0.23090736071268717,0.4898118277390798,0.1993063688278198,0.5627288619677225,0.21028891702493024,0.46241824825604755,0.2728947152694066,0.5680840611457825,0.2610222548246383,0.5779433647791544,0.1975999424854914,0.47662291924158734,0.2622286279996236,0.5848477085431417,0.24523352086544034,0.5660777688026428,0.2122533768415451,0.46676768859227497,0.27286130189895624,0.5718512932459513,0.2621485590934753,0.22699633737405142,0.25806873540083564,0.1607042551040649,5.954482555389404,2.744807322820028,7.090359369913737,3.149158477783203,10.68821676572164,3.5728920300801597
ddim-v1-5-pruned-emaonly-exp-1023-sd15-lokrconf12-b-000010/people/Rose_Tico,0.506136505,0.1147195925,0.366704645,0.153981045,0.53726725,0.173224355,0.50458795,0.098698097,0.355467485,0.15734069,0.533497985,0.161643755,0.49023613499999996,0.13725326999999998,0.36000481,0.158117695,0.51842878,0.201633855,0.3887278884649277,0.09579233452677724,0.24016268551349634,0.16556080430746076,0.4091126471757889,0.16703026741743085,0.3880152702331543,0.0921954810619354,0.23298532515764234,0.17489339411258695,0.4073678255081177,0.16549770534038538,0.38137222826480865,0.10941908881068226,0.236752949655056,0.1712957248091697,0.4003594666719436,0.1834520101547241,0.5941110253334045,0.17982824146747584,0.5021042972803116,0.2274452149868011,0.6183875799179077,0.22657381743192664,0.6095371842384338,0.15227269381284708,0.5154521465301514,0.20404982566833496,0.6339366734027863,0.19876912236213679,0.5991913080215454,0.17903763055801386,0.5089386999607086,0.22314970940351486,0.6222867369651794,0.22814215719699854,0.23968858271837234,0.2521906867623329,0.156816154718399,5.206164836883545,2.6335041522979736,7.702061176300049,3.14572811126709,13.38225793838501,3.9802407026290894
ddim-v1-5-pruned-emaonly-exp-1023-sd15-lokrconf12-b-000010/people/Saw_Gerrera,0.6407844,0.15840276125,0.39968642500000007,0.2675074475,0.5448131825,0.3539888725,0.633367835,0.1530207235,0.3903835575,0.2659105175,0.5431152024999999,0.337176755,0.62999045,0.16812032,0.39180700999999996,0.2714083375,0.52845375,0.3748444075,0.6098940074443817,0.13608743436634538,0.3058106675744056,0.34895656257867813,0.5112192928791046,0.3387533947825432,0.6012939512729645,0.13276472128927702,0.3010656237602234,0.3379238024353981,0.5134563446044922,0.31375644728541374,0.6050634235143661,0.13709043711423868,0.3056320771574974,0.34065554663538933,0.5032986402511597,0.34593651443719864,0.6466353833675385,0.22119151055812833,0.5092041715979576,0.30303019285202026,0.6173169910907745,0.325544111430645,0.6522598564624786,0.21387095376849172,0.5155657529830933,0.2942355349659919,0.6250535622239113,0.3140008896589279,0.6493597775697708,0.22989662736654282,0.5143053829669952,0.3069818392395973,0.621031254529953,0.33227093517780304,0.24846723675727841,0.3036062940955162,0.2136399522423744,3.7189422249794006,2.4505645632743835,4.324296653270721,3.126040041446686,6.1935001611709595,3.606860041618347
ddim-v1-5-pruned-emaonly-exp-1023-sd15-lokrconf12-b-000010/scene,0.8300089500000001,0.0778210794,0.676810474,0.148852658,0.826137334,0.131804529,0.814872144,0.08826499859999999,0.665241042,0.15217202800000001,0.81478781,0.13467548,0.8238137759999999,0.0918799498,0.6738059900000001,0.15654037,0.821015854,0.14371768199999999,0.7486825585365295,0.11827244013547893,0.5639729678630829,0.22822974622249598,0.7225782155990601,0.2278043247759342,0.744923722743988,0.12125371545553203,0.5590391099452973,0.23356097936630243,0.718242084980011,0.23194008469581603,0.7455928921699524,0.12441830784082408,0.563545686006546,0.22905077338218685,0.7181460142135621,0.2366351805627346,0.7698167085647583,0.21408256888389587,0.6405815482139587,0.29804084897041316,0.7454642415046692,0.2861491322517395,0.7735911965370178,0.20205509364604946,0.6437999725341796,0.28712701797485346,0.7487285614013672,0.2751413226127624,0.7755958676338196,0.2009909093379974,0.6464920043945312,0.2846881985664368,0.7512970447540284,0.27294965386390685,0.17650399953126902,0.21765154004096982,0.1701217025518417,2.5417902946472166,2.0596134662628174,2.3354031324386595,2.141700601577759,3.6464649200439454,2.886208915710449
ddim-v1-5-pruned-emaonly-exp-1023-sd15-lokrconf12-b-000010/stuffed_toy,0.6958279166666667,0.06589138866666666,0.67693198,0.14024158666666667,0.7334249016666666,0.15553651666666668,0.7068075833333335,0.06690739066666666,0.6936294083333334,0.129818415,0.7521091133333333,0.1411417,0.6950287450000001,0.065780875,0.6760826533333333,0.14022766,0.7325754166666667,0.15552484166666666,0.6424415906270345,0.053865640113751036,0.5779155095418295,0.1441055983304977,0.6755326042572657,0.16398034244775767,0.6435987999041876,0.05426992724339163,0.579174593091011,0.14430612325668332,0.6773370703061422,0.163090048978726,0.6428500066200892,0.05492174625396725,0.578555221358935,0.14469909667968747,0.6771055261294047,0.16270740081866578,0.7655545572439829,0.15507172544797257,0.7185775438944498,0.21074921389420828,0.7787954012552897,0.21256514390309647,0.7661741574605306,0.15399087965488426,0.7194094757239023,0.20924225201209387,0.7796768546104431,0.21095904211203254,0.7647046049435934,0.15431006501118336,0.7177871267000834,0.20986699064572653,0.7776072223981222,0.21247835457324982,0.29117485632499057,0.30397645632425946,0.26773720731337863,2.7301750779151917,1.6963772575060527,4.119618674119313,1.6936644514401753,6.026865522066752,2.402850945790609
ddim-v1-5-pruned-emaonly-exp-1023-sd15-lokrconf12-b-000010/style,0.3656104971428572,0.0922065887142857,0.26831109571428574,0.22575863714285713,0.3706662485714286,0.18488683714285714,0.3576244128571428,0.09616925142857143,0.2575188414285714,0.23533691857142855,0.3574466642857143,0.19932094714285714,0.36876083428571427,0.10072974842857144,0.28389246285714287,0.2094229848571429,0.3771187557142857,0.1868101242857143,0.3490505303655352,0.07461872377565924,0.22021317269120896,0.2180300929716655,0.35517571227891104,0.15618702343532015,0.34540695377758573,0.07562399283051488,0.21461676912648336,0.22294101757662638,0.3498538242919104,0.1605489381722041,0.3471469794000898,0.08203385131699693,0.21811544256550924,0.2258335543530328,0.35299294335501535,0.16416057092802858,0.44949839796338764,0.19937869054930552,0.37817700845854624,0.2961150194917406,0.45196559599467684,0.2615872876984732,0.46836678045136587,0.16388933786324092,0.39694054211888996,0.2608352601528168,0.47245629344667706,0.22285141476563042,0.46568629145622253,0.17819127653326303,0.39550689288548063,0.2726435533591679,0.4709927482264383,0.23471946162836893,0.14675608915942057,0.15392896320138652,0.10902734207255498,6.214232240404401,2.3521682875497,11.508919852120536,3.1384431294032504,14.552119527544294,3.896817002977644
ddim-v1-5-pruned-emaonly-exp-1023-sd15-lokrconf12-b-000030,0.585860545304762,0.13062878333095237,0.4727109607428571,0.2082623978390476,0.5968706441333334,0.20717294012666665,0.5807685837714285,0.13748663334666666,0.4687424046666666,0.21287677529714283,0.5929433753238095,0.21170069695714283,0.5849258702,0.13089684224285714,0.4755345103666667,0.20101734950952382,0.5935848576095238,0.2121425082095238,0.5370146582807813,0.129080915816483,0.3936008605928648,0.23713482685032342,0.542100685451712,0.22460951928581507,0.5324992528699692,0.13481767144941148,0.3885045639106206,0.24403338148480364,0.5377874597481318,0.22994195266138934,0.534437196907543,0.1343073244747661,0.39189773701486136,0.24061255799162953,0.5387316755453746,0.23141904776295025,0.6287788238411858,0.24047004405941275,0.545404886688505,0.3032709567177863,0.635912090312867,0.28924701746730574,0.641486162060783,0.2175541065278507,0.5576550973313196,0.28127041979914613,0.6492563459419068,0.26505749177365073,0.6410683682419005,0.220645443406843,0.5576847247992244,0.2834668973797843,0.6484835710695812,0.26885877411989934,0.2241635445044154,0.23322904383852366,0.19548400900193622,3.99725173337119,2.2188010324750627,6.197623102664947,2.694614561852955,8.781462615785145,3.440497324353173
ddim-v1-5-pruned-emaonly-exp-1023-sd15-lokrconf12-b-000030/anime,0.5824816846666667,0.07879771713333333,0.48686770199999996,0.11463711026666668,0.6074912646666666,0.1645285256,0.5793451039999999,0.0830717076,0.4855444506666666,0.11528578653333332,0.6062387593333333,0.1650289986666667,0.5692933646666667,0.09420269866666667,0.4771415193333334,0.12311917399999998,0.5926971573333334,0.18313964600000002,0.5638672252496083,0.06606227805217102,0.4302529156208038,0.13504068702459332,0.5949812332789103,0.15539855907360706,0.564594707886378,0.059825542320807744,0.42895108262697856,0.13286259522040683,0.5963047266006469,0.14796982606252027,0.5573589543501536,0.07839660272002216,0.4234433849652608,0.14797750214735664,0.5866431951522827,0.1713924080133438,0.6880877057711283,0.19663509825865425,0.6331249554951985,0.21594177782535548,0.6973917444547018,0.23998325864473977,0.710050888856252,0.15824585358301793,0.6536206801732382,0.18048765957355495,0.7199647267659506,0.20037453969319657,0.6999657114346822,0.18161707321802772,0.6447950760523478,0.2013396521409352,0.7108532468477885,0.22179831862449645,0.2572215517361959,0.27775544027487437,0.2271817634503046,3.2630381107330324,1.9951533317565917,6.588798713684082,2.7533936500549316,8.24456302324931,3.223822132746379
ddim-v1-5-pruned-emaonly-exp-1023-sd15-lokrconf12-b-000030/anime/abukuma,0.6150159466666666,0.09233659133333334,0.5509285700000001,0.1266116946666667,0.6410569533333333,0.16800575666666664,0.6148470533333333,0.08822488666666665,0.5510448499999999,0.12192899466666667,0.6437510033333332,0.15816357,0.6014196833333334,0.11475007666666666,0.53887835,0.14593254,0.6230052433333334,0.19932558333333336,0.6137161354223887,0.0752065926790237,0.515969862540563,0.12600840876499805,0.6409897605578104,0.1635001848141352,0.6164199014504751,0.06518794844547904,0.517575999101003,0.11818504581848777,0.6451660792032877,0.15053650488456086,0.6053769886493683,0.0897261798381805,0.5058183670043945,0.14415274560451505,0.6279434760411581,0.18743410209814707,0.7095541556676229,0.21293704708417252,0.6729608178138733,0.22182908157507572,0.72541344165802,0.237607404589653,0.7344831824302673,0.17281488080819443,0.6966198881467184,0.18424765765666953,0.7509833772977194,0.19620444873968756,0.7215470671653748,0.19444630543390906,0.6839205423990885,0.2054055680831273,0.7374476790428162,0.2190349996089935,0.2531280020872752,0.26719815532366437,0.23836336533228555,2.8262972036997476,1.8416862885157268,5.255940596262614,2.3575851122538247,6.025232553482056,2.7579007943471274
ddim-v1-5-pruned-emaonly-exp-1023-sd15-lokrconf12-b-000030/anime/ikamusume,0.6025945766666667,0.08504482133333334,0.5317474799999999,0.10775482666666668,0.61748857,0.12523488133333335,0.6023964666666667,0.09303407333333331,0.5315139033333334,0.115817192,0.6184841433333333,0.13083602333333333,0.5907133099999999,0.11047662666666667,0.5223178066666667,0.12828555,0.6031196933333334,0.15564110666666667,0.5696914196014404,0.08765752116839087,0.48747314016024273,0.12516773243745163,0.5994705359141032,0.1283228571216265,0.5720333456993103,0.08489261567592617,0.48702067136764526,0.1279916167259216,0.6016957958539327,0.12579129387934998,0.5658711393674215,0.11117492616176601,0.4828504721323649,0.1502899428208669,0.5955288807551066,0.15208304425080618,0.7183494567871094,0.19550438225269318,0.6801698605219523,0.2123288263877232,0.7266095081965128,0.2247218837340672,0.7402399579683939,0.14710059762001035,0.7005917628606161,0.1668633073568344,0.7485361297925314,0.17624484002590177,0.7283802429835001,0.18615936736265817,0.6903399030367533,0.20270634194215134,0.7382711370786031,0.21211418509483335,0.22570312023162842,0.23766684035460153,0.21496378878752384,2.9795084794362388,1.9434663852055867,6.492116292317708,2.9149885972340903,8.325520356496176,3.35280442237854
ddim-v1-5-pruned-emaonly-exp-1023-sd15-lokrconf12-b-000030/people,0.5892551073333334,0.09827265161666668,0.41096883166666665,0.1767097945,0.5934337413333333,0.17766787803333334,0.5870437756666667,0.09692023946666666,0.40442553600000003,0.184028831,0.5929937463333333,0.17277230016666667,0.5789253816666666,0.10710618483333334,0.4083382918333333,0.17015249183333334,0.580253848,0.19220126333333334,0.5644677172104517,0.07928997464478012,0.34292856405178707,0.21674756159385042,0.5628547097245853,0.15552140722672136,0.5611825962861379,0.08227146565914151,0.3366819490989049,0.2256520554423332,0.5616548250118891,0.15433248206973071,0.5589223434527715,0.08597303281227744,0.34185009797414145,0.21449683730800945,0.555541068315506,0.16574105347196255,0.6230440656344096,0.16994798382123308,0.5018137931823731,0.24098002860943474,0.6319930493831635,0.2190068456033865,0.6377581338087718,0.14955647935469943,0.5150287598371506,0.22359155267477032,0.6485508918762207,0.19492696970701218,0.6275502105553945,0.1687838695943355,0.508179417749246,0.23610182603200275,0.6372935762008031,0.2162531822919845,0.23148735215266542,0.26773460656404496,0.18245986501375833,4.726230776309967,2.7260826269785565,5.989082026481628,3.3303369084994,8.255648374557495,3.816171908378601
ddim-v1-5-pruned-emaonly-exp-1023-sd15-lokrconf12-b-000030/people/Admiral_Piett,0.6013494500000001,0.09901912,0.40368437,0.19020188500000001,0.6224798300000001,0.14137721,0.5939842200000001,0.107701752,0.39506663,0.20140532500000002,0.61611595,0.14805629,0.593477075,0.093451295,0.39968276,0.176908295,0.6084858,0.14805180499999998,0.5922068357467651,0.06108585558831685,0.34911138564348215,0.20135118067264557,0.6168488264083862,0.1003522761166095,0.5946575552225113,0.06653814576566215,0.3469478562474251,0.21603196114301676,0.6197636723518372,0.10487634688615795,0.5859149694442749,0.0728902071714401,0.3467622324824333,0.2052700668573379,0.6076001822948456,0.11807017028331755,0.6401465833187103,0.1541603654623031,0.5020899176597595,0.23131869733333585,0.6612800061702728,0.1617597974836826,0.6548107266426086,0.128492459654808,0.514144241809845,0.21088129281997675,0.6769674718379974,0.1340425759553909,0.6466523706912994,0.142875924706459,0.5085752755403519,0.22008595615625376,0.6684278547763824,0.14918857812881464,0.22293171286582944,0.22096981853246683,0.1392411738634109,4.449903249740601,2.93434739112854,5.8250744342803955,3.6977596282958984,6.5664942264556885,4.079523801803589
