Folder,Style Loss (in),Style Loss (out),Style Loss (trigger)
ddim-v1-5-pruned-emaonly-exp-1012-sd15-loha16a8-b/style/pencil_drawing,1088.406982421875,674.2442626953125,841.9164428710938
ddim-v1-5-pruned-emaonly-exp-1012-sd15-loha16a8-b/style/ghibi,2017.392822265625,1206.315673828125,1085.0455322265625
ddim-v1-5-pruned-emaonly-exp-1026-sd15-lokrf8-lr1e-3-b/style/felix_vallotton_stroke,1384.3203125,2110.8701171875,1352.2432861328125
ddim-v1-5-pruned-emaonly-exp-1026-sd15-lokrf8-lr1e-3-b/style/ghibi_alter,852.5220947265625,528.763671875,323.0696105957031
ddim-v1-5-pruned-emaonly-exp-1026-sd15-lokrf8-lr1e-3-b/style/ukiyo_e,1274.8048095703125,959.431640625,764.521240234375
ddim-v1-5-pruned-emaonly-exp-1026-sd15-lokrf8-lr1e-3-b/style/impressionism,871.6893920898438,1074.3778076171875,1065.232666015625
ddim-v1-5-pruned-emaonly-exp-1026-sd15-lokrf8-lr1e-3-b/style/vladimir_borovikovsky,1251.707275390625,1213.65966796875,1035.9271240234375
ddim-v1-5-pruned-emaonly-exp-1026-sd15-lokrf8-lr1e-3-b/style/pencil_drawing,978.0477294921875,993.0440673828125,1056.428466796875
ddim-v1-5-pruned-emaonly-exp-1026-sd15-lokrf8-lr1e-3-b/style/ghibi,1594.14501953125,1316.3905029296875,1163.6689453125
ddim-v1-5-pruned-emaonly-exp-1013-sd15-loha16a1-b-000010/style/felix_vallotton_stroke,1624.439208984375,2528.580810546875,1685.3958740234375
ddim-v1-5-pruned-emaonly-exp-1013-sd15-loha16a1-b-000010/style/ghibi_alter,1524.913330078125,603.7442626953125,1270.2603759765625
ddim-v1-5-pruned-emaonly-exp-1013-sd15-loha16a1-b-000010/style/ukiyo_e,1826.367431640625,1139.7607421875,1127.390380859375
ddim-v1-5-pruned-emaonly-exp-1013-sd15-loha16a1-b-000010/style/impressionism,602.3148193359375,708.797119140625,664.2384033203125
ddim-v1-5-pruned-emaonly-exp-1013-sd15-loha16a1-b-000010/style/vladimir_borovikovsky,977.866455078125,687.0479125976562,1594.480712890625
ddim-v1-5-pruned-emaonly-exp-1013-sd15-loha16a1-b-000010/style/pencil_drawing,568.6702880859375,440.9565734863281,654.7675170898438
ddim-v1-5-pruned-emaonly-exp-1013-sd15-loha16a1-b-000010/style/ghibi,1628.98095703125,1097.812255859375,1296.0452880859375
ddim-v1-5-pruned-emaonly-exp-1023-sd15-lokrconf12-b-000030/style/felix_vallotton_stroke,989.8703002929688,1428.65185546875,1113.3153076171875
ddim-v1-5-pruned-emaonly-exp-1023-sd15-lokrconf12-b-000030/style/ghibi_alter,1713.61962890625,967.213623046875,447.05535888671875
ddim-v1-5-pruned-emaonly-exp-1023-sd15-lokrconf12-b-000030/style/ukiyo_e,2778.821533203125,2120.6513671875,2259.0263671875
ddim-v1-5-pruned-emaonly-exp-1023-sd15-lokrconf12-b-000030/style/impressionism,1318.392822265625,1161.24609375,651.279541015625
ddim-v1-5-pruned-emaonly-exp-1023-sd15-lokrconf12-b-000030/style/vladimir_borovikovsky,1685.229736328125,1621.6219482421875,1868.8179931640625
ddim-v1-5-pruned-emaonly-exp-1023-sd15-lokrconf12-b-000030/style/pencil_drawing,673.522705078125,686.4334716796875,771.0032958984375
ddim-v1-5-pruned-emaonly-exp-1023-sd15-lokrconf12-b-000030/style/ghibi,1854.66259765625,1408.1080322265625,2039.6199951171875
ddim-v1-5-pruned-emaonly-exp-1004-sd15-lora8a4-full-b-000030/style/felix_vallotton_stroke,1159.73583984375,2131.48876953125,1192.3914794921875
ddim-v1-5-pruned-emaonly-exp-1004-sd15-lora8a4-full-b-000030/style/ghibi_alter,1768.267822265625,849.1224365234375,640.697021484375
ddim-v1-5-pruned-emaonly-exp-1004-sd15-lora8a4-full-b-000030/style/ukiyo_e,2285.312255859375,1467.300537109375,1191.6087646484375
ddim-v1-5-pruned-emaonly-exp-1004-sd15-lora8a4-full-b-000030/style/impressionism,1372.9705810546875,964.4228515625,1103.121826171875
ddim-v1-5-pruned-emaonly-exp-1004-sd15-lora8a4-full-b-000030/style/vladimir_borovikovsky,865.8756103515625,783.0779418945312,731.3847045898438
ddim-v1-5-pruned-emaonly-exp-1004-sd15-lora8a4-full-b-000030/style/pencil_drawing,1235.4549560546875,1015.453125,1088.74462890625
ddim-v1-5-pruned-emaonly-exp-1004-sd15-lora8a4-full-b-000030/style/ghibi,2147.3408203125,1774.7264404296875,1878.561279296875
ddim-v1-5-pruned-emaonly-exp-1024-sd15-lokr8-full-b/style/felix_vallotton_stroke,1569.2216796875,2156.1171875,1255.6121826171875
ddim-v1-5-pruned-emaonly-exp-1024-sd15-lokr8-full-b/style/ghibi_alter,1304.36767578125,880.1700439453125,805.0355834960938
ddim-v1-5-pruned-emaonly-exp-1024-sd15-lokr8-full-b/style/ukiyo_e,1960.289306640625,1368.30859375,1253.388916015625
ddim-v1-5-pruned-emaonly-exp-1024-sd15-lokr8-full-b/style/impressionism,2364.189453125,2515.44384765625,3319.784912109375
ddim-v1-5-pruned-emaonly-exp-1024-sd15-lokr8-full-b/style/vladimir_borovikovsky,2618.21923828125,2155.50048828125,2012.8094482421875
ddim-v1-5-pruned-emaonly-exp-1024-sd15-lokr8-full-b/style/pencil_drawing,2039.04248046875,2022.3360595703125,2027.7022705078125
ddim-v1-5-pruned-emaonly-exp-1024-sd15-lokr8-full-b/style/ghibi,2225.137451171875,1535.6346435546875,1717.432861328125
ddim-v1-5-pruned-emaonly-exp-1001-sd15-lora8a4-b-000030/style/felix_vallotton_stroke,1198.768798828125,1536.38232421875,994.3568115234375
ddim-v1-5-pruned-emaonly-exp-1001-sd15-lora8a4-b-000030/style/ghibi_alter,952.2027587890625,393.222412109375,338.7962646484375
ddim-v1-5-pruned-emaonly-exp-1001-sd15-lora8a4-b-000030/style/ukiyo_e,1936.7998046875,1125.3367919921875,1351.831298828125
ddim-v1-5-pruned-emaonly-exp-1001-sd15-lora8a4-b-000030/style/impressionism,786.6739501953125,505.68572998046875,589.8052368164062
ddim-v1-5-pruned-emaonly-exp-1001-sd15-lora8a4-b-000030/style/vladimir_borovikovsky,1391.191650390625,844.94189453125,1917.46240234375
ddim-v1-5-pruned-emaonly-exp-1001-sd15-lora8a4-b-000030/style/pencil_drawing,558.968017578125,367.8288269042969,578.1463012695312
ddim-v1-5-pruned-emaonly-exp-1001-sd15-lora8a4-b-000030/style/ghibi,2686.951904296875,1426.10693359375,2128.903076171875
ddim-v1-5-pruned-emaonly-exp-1024-sd15-lokr8-full-b-000010/style/felix_vallotton_stroke,1539.110107421875,2057.152099609375,1207.583984375
ddim-v1-5-pruned-emaonly-exp-1024-sd15-lokr8-full-b-000010/style/ghibi_alter,1920.335205078125,916.7156982421875,735.4852294921875
ddim-v1-5-pruned-emaonly-exp-1024-sd15-lokr8-full-b-000010/style/ukiyo_e,2289.1572265625,1751.055419921875,2300.851318359375
ddim-v1-5-pruned-emaonly-exp-1024-sd15-lokr8-full-b-000010/style/impressionism,1255.309814453125,1923.1630859375,1716.8253173828125
ddim-v1-5-pruned-emaonly-exp-1024-sd15-lokr8-full-b-000010/style/vladimir_borovikovsky,2341.06591796875,2116.566650390625,2080.281005859375
ddim-v1-5-pruned-emaonly-exp-1024-sd15-lokr8-full-b-000010/style/pencil_drawing,1772.44580078125,1477.4500732421875,2022.45654296875
ddim-v1-5-pruned-emaonly-exp-1024-sd15-lokr8-full-b-000010/style/ghibi,2084.7275390625,1591.7926025390625,2091.9970703125
ddim-v1-5-pruned-emaonly-exp-1014-sd15-loha4a2-full-b/style/felix_vallotton_stroke,1896.0172119140625,2142.58056640625,1732.4263916015625
ddim-v1-5-pruned-emaonly-exp-1014-sd15-loha4a2-full-b/style/ghibi_alter,2043.7880859375,941.4223022460938,906.4830322265625
ddim-v1-5-pruned-emaonly-exp-1014-sd15-loha4a2-full-b/style/ukiyo_e,1674.9404296875,1184.7359619140625,1224.8538818359375
ddim-v1-5-pruned-emaonly-exp-1014-sd15-loha4a2-full-b/style/impressionism,578.6673583984375,785.7158203125,870.0938720703125
ddim-v1-5-pruned-emaonly-exp-1014-sd15-loha4a2-full-b/style/vladimir_borovikovsky,1270.144775390625,824.5037841796875,1406.1826171875
ddim-v1-5-pruned-emaonly-exp-1014-sd15-loha4a2-full-b/style/pencil_drawing,985.5491333007812,871.7811279296875,1628.66748046875
ddim-v1-5-pruned-emaonly-exp-1014-sd15-loha4a2-full-b/style/ghibi,1532.9444580078125,1766.7061767578125,956.2882080078125
ddim-v1-5-pruned-emaonly-exp-1007-sd15-lora8a4-lr5e-5-b-000030/style/felix_vallotton_stroke,1634.1441650390625,2473.14892578125,1886.3173828125
ddim-v1-5-pruned-emaonly-exp-1007-sd15-lora8a4-lr5e-5-b-000030/style/ghibi_alter,1823.1656494140625,807.66162109375,851.37158203125
ddim-v1-5-pruned-emaonly-exp-1007-sd15-lora8a4-lr5e-5-b-000030/style/ukiyo_e,1770.0546875,1161.4954833984375,1416.330810546875
ddim-v1-5-pruned-emaonly-exp-1007-sd15-lora8a4-lr5e-5-b-000030/style/impressionism,606.5408935546875,517.811279296875,507.1285095214844
ddim-v1-5-pruned-emaonly-exp-1007-sd15-lora8a4-lr5e-5-b-000030/style/vladimir_borovikovsky,1391.7862548828125,810.0185546875,1988.6826171875
ddim-v1-5-pruned-emaonly-exp-1007-sd15-lora8a4-lr5e-5-b-000030/style/pencil_drawing,437.4475402832031,435.67181396484375,407.23907470703125
ddim-v1-5-pruned-emaonly-exp-1007-sd15-lora8a4-lr5e-5-b-000030/style/ghibi,1893.1036376953125,1395.02099609375,8323.369140625
ddim-v1-5-pruned-emaonly-exp-1027-sd15-lokrf8-lr5e-3-b-000030/style/felix_vallotton_stroke,819.3948974609375,1293.912353515625,1075.75439453125
ddim-v1-5-pruned-emaonly-exp-1027-sd15-lokrf8-lr5e-3-b-000030/style/ghibi_alter,1236.6185302734375,1108.792236328125,773.95458984375
ddim-v1-5-pruned-emaonly-exp-1027-sd15-lokrf8-lr5e-3-b-000030/style/ukiyo_e,899.1031494140625,840.533447265625,746.737060546875
ddim-v1-5-pruned-emaonly-exp-1027-sd15-lokrf8-lr5e-3-b-000030/style/impressionism,512.1356811523438,435.63641357421875,494.10211181640625
ddim-v1-5-pruned-emaonly-exp-1027-sd15-lokrf8-lr5e-3-b-000030/style/vladimir_borovikovsky,402.00177001953125,381.8801574707031,360.77154541015625
ddim-v1-5-pruned-emaonly-exp-1027-sd15-lokrf8-lr5e-3-b-000030/style/pencil_drawing,652.479736328125,537.9678955078125,516.2200927734375
ddim-v1-5-pruned-emaonly-exp-1027-sd15-lokrf8-lr5e-3-b-000030/style/ghibi,1333.970703125,1336.5732421875,1362.255126953125
